,activity,location,npoints,start_time,end_time,start_lat,start_lon,length,mean_snow_depth_m,mean_ice_thickness_m,mean_pond_depth_m
110,20200717_PS122-4_47-222,albedoRBB,114,2020-07-17 13:39:16,2020-07-17 13:46:04,81.14327,0.30339,216.60153605648924,0.07232877192982454,1.458824223057644,0.02453271929824561
111,20200717_PS122-4_47-222,transect,1812,2020-07-17 11:36:27,2020-07-17 14:32:57,81.14845,0.35875,3126.2488503747786,0.052118267108167755,1.9562667439293597,0.039342362030905076
112,20200719_PS122-4_47-224,albedoLD,111,2020-07-19 14:14:47,2020-07-19 14:21:33,80.87605,-0.29641,205.7389843815945,0.03805675675675675,2.0499938867438865,0.05775990990990991
113,20200719_PS122-4_47-224,albedoRBB,91,2020-07-19 13:54:27,2020-07-19 14:00:09,80.87887,-0.28476,207.34247996312604,0.054244615384615384,3.08421387755102,0.019283736263736258
114,20200719_PS122-4_47-224,special,59,2020-07-19 12:34:00,2020-07-19 12:43:08,80.88964,-0.20158,197.2433165860792,0.08819847457627115,4.1311443825665854,0.0
115,20200719_PS122-4_47-224,transect,1225,2020-07-19 11:56:04,2020-07-19 14:45:28,80.88905,-0.16884,3209.7495483502385,0.04452576326530611,2.2710702752186585,0.029573804081632647
116,20200719_PS122-4_47-226,special,598,2020-07-19 17:53:49,2020-07-19 18:56:21,80.85881,-0.32421,1027.2661642954663,0.057943678929765874,3.3013987959866213,0.0
117,20200720_PS122-4_48-245,transect,1993,2020-07-20 07:15:06,2020-07-20 09:26:03,80.78532,-0.43852,3117.300349697305,0.04458545408931258,2.0976273715145863,0.026943105870546914
118,20200721_PS122-4_48-246,albedoLD,178,2020-07-21 14:33:58,2020-07-21 14:42:17,80.58949,-0.65639,217.5122632421493,0.04842449438202246,1.6387630417335468,0.06463926966292134
119,20200721_PS122-4_48-246,transect,2472,2020-07-21 11:55:02,2020-07-21 15:12:14,80.60721,-0.57361,3234.2751896164573,0.05240431229773462,2.230718783518261,0.03528157362459547
120,20200723_PS122-4_48-247,transect,1031,2020-07-23 11:41:20,2020-07-23 13:51:46,80.35004,-0.63184,2444.3349083549333,0.07372820562560621,3.3152726423721766,0.035226614936954406
121,20200119_PS122-2_20-124,ridgeFR1,60,2020-01-19 13:01:32,2020-01-19 13:09:13,87.4046134,98.32475,64.1602119992662,0.3678865,2.155223272031414,0.0
122,20200119_PS122-2_20-124,runway,666,2020-01-19 11:20:23,2020-01-19 11:49:40,87.397845,98.418585,839.3465536277586,0.10485349849849848,1.0579051887601887,0.0
123,20200403_PS122-3_34-88,Nloop,863,2020-04-03 07:46:50,2020-04-03 08:38:57,84.8024183,13.6769466,1366.7857705820077,0.2841267786790266,3.1336676593279265,0.0
124,20200703_PS122-4_45-201,transect,1077,2020-07-03 07:22:03,2020-07-03 09:21:36,81.68455,7.83015,3296.0782645608274,0.08399581244196841,2.388210500066321,0.01432091922005571
125,20200724_PS122-4_48-248,albedoLD,142,2020-07-24 09:09:39,2020-07-24 09:20:15,80.2332,-0.61391,212.9667931468523,0.02737028169014084,1.5263313078470822,0.06178633802816901
126,20200725_PS122-4_48-249,transect,1266,2020-07-25 07:20:37,2020-07-25 09:24:00,79.99525,-0.64258,3636.855229578676,0.03762988941548182,2.0211163134732564,0.03397808056872038
127,20200726_PS122-4_48-250,transect,1209,2020-07-26 12:07:31,2020-07-26 14:54:31,79.79109,-1.76059,3166.3740102254,0.033889305210918104,1.9315389424553937,0.03897983457402812
128,20200727_PS122-4_49-115,albedoRBB,150,2020-07-27 14:57:20,2020-07-27 15:05:10,79.55673,-2.46095,219.94528789072703,0.05168566666666666,2.7122843047619045,0.0178826
129,20200727_PS122-4_49-115,transect,731,2020-07-27 13:58:45,2020-07-27 14:56:59,79.5639,-2.39087,1201.8644126448814,0.033185813953488366,1.1579364705882353,0.05151984952120383
130,20200727_PS122-4_49-116,albedoLD,105,2020-07-27 17:32:20,2020-07-27 17:38:09,79.53624,-2.56869,203.30694619570528,0.0258475238095238,1.3539645578231292,0.07307009523809523
131,20200728_PS122-4_49-120,ridge,47,2020-07-28 12:08:02,2020-07-28 12:09:34,79.36467,-2.68802,48.37618222390232,0.0768568085106383,4.729241405775075,0.0
132,20200824_PS122-5_59-256,albedoK,498,2020-08-24 13:13:04,2020-08-24 14:10:01,87.7674,105.53424,1315.913228656054,0.09606475903614456,2.070746385542168,0.030246285140562247
133,20200827_PS122-5_59-411,special,926,2020-08-27 09:05:50,2020-08-27 11:35:37,87.94716,107.54674,2400.0027083020946,0.02975400647948163,0.455725407281703,0.10060099352051836
134,20200828_PS122-5_59-412,ridge,209,2020-08-28 08:27:12,2020-08-28 10:08:58,88.032322,108.8808,332.6842540608778,0.07834483253588517,5.376806773752563,0.0
135,20200830_PS122-5_59-413,albedoK,408,2020-08-30 09:08:32,2020-08-30 09:42:11,88.22199,112.00424,684.8981408166669,0.032065392156862736,0.964745119047619,0.061017990196078425
136,20200830_PS122-5_59-413,ARIEL,90,2020-08-30 09:45:24,2020-08-30 09:48:36,88.22308,112.09204,120.8978305274346,0.04959355555555554,1.4428867619047616,0.0
137,20200830_PS122-5_59-413,transect,498,2020-08-30 09:08:32,2020-08-30 09:48:36,88.22199,112.00424,894.94814486565,0.03523313253012049,1.0500230981067127,0.0
138,20200902_PS122-5_60-58,special,974,2020-09-02 08:34:59,2020-09-02 10:05:32,88.43009,117.50755,2159.174463219435,0.020549353182751535,1.8784031108829564,0.048012628336755646
139,20200903_PS122-5_60-163,albedoK,229,2020-09-03 04:55:28,2020-09-03 05:28:55,88.55229,119.46391,492.874567118668,0.012783842794759819,1.0929096069868993,0.10789170305676855
